BeWAN systems	
Silicon Software GmbH	
RASTER GRAPHICS	
GridPoint, Inc.	
MediaTek Inc.	
AimValley B.V.	
China Great-Wall Computer Shenzhen Co., Ltd.	
GLENAYRE R&D INC.	
Spectrum Controls, Inc.	
Faculty of Science and Technology, Keio University	
Qwerty Elektronik AB	
Zonoff	
CUMMINS-ALLISON CORP.	
Coval	
Air Products and Chemicals, Inc.	
DELTA NETWORKS, INC.	
Lime Instruments	
ARDENT COMMUNICATIONS CORP.	
LANOPTICS, LTD.	
Advanced Industrial Computer, Inc.	
Decru, Inc.	
CHAINTECH COMPUTER CO., LTD.	
Applied Optoelectronics, Inc Taiwan Branch	
Bytemark Computer Consulting Ltd	
FiberPlex Technologies, LLC	
Gefran Spa	
SAMPO TECHNOLOGY CORPORATION	
T.SQWARE	
JinQianMao  Technology Co.,Ltd.	
SEDONA NETWORKS CORP.	
Photron Limited	
YANGJAE SYSTEMS CORP.	
LTi REEnergy GmbH	
MRG SYSTEMS, LTD.	
AUTH-SERVERS, LLC	
Shinwa Industries(China) Ltd.	
Dot Technology Int'l Co., Ltd.	
Sougou Keikaku Kougyou Co.,Ltd.	
Zhejiang Dahua Technology Co., Ltd.	
Vertex Wireless Co., Ltd.	
Synclayer Inc.	
Vivace Networks	
Sypro Optics GmbH	
Comjet Information Systems Corp.	
Keyence Corporation	
P&S Technology	
MBS Electronic Systems GmbH	
LUCIDATA LTD.	
Advance Vision Electronics Co. Ltd.	
NADAM.CO.,LTD	
Free2move AB	
Osung Midicom Co., Ltd	
SBS Science & Technology Co., Ltd	
Vector Technology Corp.	
Grid Connect Inc.	
Xtremio Ltd.	
Production Resource Group, LLC	
Norfolk Elektronik AG	
DIGITAL SOLUTIONS LTD	
TF PAYMENT SERVICE CO., LTD	
Hivision Co.,ltd	
Alien Technology	
SZ Telstar CO., LTD	
VALID NETWORKS, INC.	
COT GmbH	
Black Diamond Advanced Technology, LLC	
Ktech Telecommunications Inc	
Watchguard Technologies, Inc.	
Sunrise Technologies	
J-TEK INCORPORATION	
Ricardo Prague, s.r.o.	
Leuze electronic GmbH + Co. KG	
Shenzhen Wei Da Intelligent Technology Go.,Ltd	
STALLION TECHNOLOGIES	
Monaco Enterprises, Inc.	
Glunz & Jensen	
Rezolt Corporation	
STUDIO GEN INC.	
MoCA (Multimedia over Coax Alliance)	
BICC INFORMATION SYSTEMS & SVC	
XEROX CORP UNIV GRANT PROGRAM	
Garz & Friche GmbH	
Tarallax Wireless, Inc.	
Alertus Technologies LLC	
Cray, Inc.	
AFREEY Inc.	
MIDICOM ELECTRONICS CO.LTD	
OMNIBYTE CORPORATION	
Epic Systems Inc	
Obihai Technology, Inc.	
AMPERE INCORPORATED	
Anywave Communication Technologies, Inc.	
MEDILINE ITALIA SRL	
Wistron Neweb Corporation	
Melco Industries, Inc.	
Intelcan Technosystems Inc.	
AlphaCell Wireless Ltd.	
CHASE RESEARCH LTD.	
CHG Hospital Beds	
Vanguard Networks Solutions, LLC	
Dr. Sigrist AG	
He Shan World Fair Electronics Technology Limited	
ADVANSEE	
Fiber Mountain Inc.	
MAS Elektronik AG	
D.SignT GmbH & Co. KG	
Vutlan sro	
PRIME OPTION, INC.	
FILENET CORPORATION	
CELOXICA Ltd	
Cheertek Inc.	
Allied Vision Technologies	
Opticomm Corporation	
Digitize, Inc	
KingTing Tech.	
RESOL Elektronische Regelungen GmbH	
IPCserv Technology Corp.	
TRL TECHNOLOGY, LTD.	
nyantec GmbH	
COTRON CORPORATION	
NSE AG	
GainSpan Corp.	
INDIGO ACTIVE VISION SYSTEMS LIMITED	
Digital Processing Systems, Inc.	
Surveillance Pro Corporation	
Jiangsu Houge Technology Corp.	
PANASONIC TECHNOLOGIES, INC./MIECO-US	
Shenzhen Aisat Electronic Co., Ltd.	
SIMEX Sp. z o.o.	
Neptune Technology Group Inc.	
STJ  ELECTRONICS  PVT  LTD	
BAUSCH & LOMB	
HORSCH ELEKTRONIK AG	
Interface Masters, Inc	
Advanced Electronic Design, Inc.	
C.T. ELETTRONICA	
Wuhan Changjiang Electro-Communication Equipment CO.,LTD	
Freegene Technology LTD	
ASKEY COMPUTER CORP	
Witelcom AS	
USC CORPORATION	
Tehuti Networks Ltd.	
Taleo	
Bit4id Srl	
TDK-Lambda	
NEXWARE CORP.	
Carex Lighting Equipment Factory	
Dhemax Ingenieros Ltda	
almedio inc.	
MERITECH CO.,LTD	
FOAB Elektronik AB	
Verto Medical Solutions, LLC	
Rivet Networks	
Citiway technology Co.,ltd	
Sunniwell Cyber Tech. Co., Ltd.	
MOCACARE Corporation	
Summit Data Communications	
Seon Design Inc.	
LITE-ON Technology Corp.	
IEC - TC57	
SIMRAD AS	
KNC One GmbH	
Grandex International Corporation	
COMDA ENTERPRISES CORP.	
BULL S.A.S.	
Tibbo Technology	
EMSTONE	
WAXESS USA Inc	
CWT CO., LTD.	
01DB-METRAVIB	
SUPoX Technology Co. , LTD.	
ECHELON CORP.	
MI-Zone Technology Ireland	
PERQ SYSTEMS CORPORATION	
Yota Devices OY	
Cyber Fone, Inc.	
LogicaCMG Pty Ltd	
SYMBOLICS INC.	
Kraftway Corporation PLC	
Effigis GeoSolutions	
THE LYNK CORPORATION	
Function ATI (Huizhou) Telecommunications Co., Ltd.	
METRODATA LTD.	
Tidel Engineering LP	
YE DATA INC.	
HASEGAWA ELECTRIC CO.,LTD.	
OUEN CO.,LTD.	
PaloDEx Group Oy	
Shanghai Chint Power Systems Co., Ltd.	
Advantage Six Ltd	
PCS Revenue Control Systems, Inc.	
NANJING FUJITSU COMPUTER PRODUCTS CO.,LTD.	
so-logic	
Telebyte, Inc.	
Amedia Networks Inc.	
DUNE HD LTD	
Metro Ethernet Forum	
MAPLE NETWORKS CO., LTD	
Zoran Corporation	
DSA GmbH	
NANOMATIC OY	
Nain Inc.	
Accurate Techhnologies, Inc.	
Hanover Displays Limited	
Digital Data Communications Asia Co.,Ltd	
NIPPON ELECTRIC INSTRUMENT, INC.	
EXTENSION TECHNOLOGY CORP.	
Zi Corporation (HK) Ltd.	
EO TECHNICS Co., Ltd.	
PROTEC MICROSYSTEMS, INC.	
OOO RUBEZH NPO	
ANNSO CO., LTD.	
IT-IS International	
PRISM VIDEO, INC.	
SymCom, Inc.	
Onity, Inc.	
DIGITAL LINK CORP.	
Jiangsu Miter Technology Co.,Ltd.	
Damm Cellular Systems A/S	
Inphi Corporation	
Remote Solution	
BLUELIGHT TECHNOLOGY INC.	
Strahlenschutz- Entwicklungs- und Ausruestungsgesellschaft mbH	
Tews Datentechnik GmbH	
SOLiD Technologies, Inc.	
Winterhalter Gastronom GmbH	
BaudTec Corporation	
Osorno Enterprises Inc.	
YACOUB Automation GmbH	
Shenzhen G.Credit Communication Technology Co., Ltd	
MICRO/SYS, INC.	
CITEL SpA	
Advantech AMT Inc.	
Western Engravers Supply, Inc.	
Pado Systems, Inc.	
Infinidat Ltd.	
Chiyoda Electronics Co.,Ltd.	
Dragonwave	
Lagotek Corporation	
LA FRANCAISE DES JEUX	
CASTLE ROCK COMPUTING	
MINIWARE TECHNOLOGY	
Mobile XP Technology Co., LTD	
Amscreen Group Ltd	
Media Technology Systems Inc	
Cableware Electronics	
ioBridge, Inc.	
MATSUSHITA COMM. IND. CO. LTD.	
NEOLAB Convergence	
MaxID (Pty) Ltd	
LONGCHEER TELECOMMUNICATION LIMITED	
Mettler & Fuchs AG	
Securaplane Technologies, Inc.	
Secure Works, Inc.	
TWO TECHNOLOGIES, INC.	
TOYO DENKI SEIZO K.K.	
Magna-Power Electronics, Inc.	
BodyMedia, Inc.	
Symanitron	
IEEE 1394c	
XKL SYSTEMS CORP.	
DLOG NC-SYSTEME	
CHENG UEI PRECISION INDUSTRY CO.,LTD	
ShenZhen Protruly Electronic Ltd co.	
COMPAL INFORMATION (KUNSHAN) CO., LTD.	
Iton Technology Limited	
SHAREWAVE, INC.	
Cirrus Logic	
ARLOTTO COMNET, INC.	
e-Watch Inc.	
Medallion Instrumentation Systems	
Future Internet, Inc.	
CSG Science & Technology Co.,Ltd.Hefei	
Networked Energy Services	
TSST Global,Inc	
Metro (Suzhou) Technologies Co., Ltd.	
PRESSURE SYSTEMS, INC.	
AirLink WiFi Networking Corp.	
Tedipay UK Ltd	
Beijing Haitai Fangyuan High Technology Co,.Ltd.	
Shanghai Genvision Industries Co.,Ltd	
ServerEngines LLC	
imc MeBsysteme GmbH	
UNOWHY	
LayerZero Power Systems, Inc.	
Nanjing Z-Com Wireless Co.,Ltd	
Gentex Corporation/Electro-Acoustic Products	
MARVELL SEMICONDUCTOR, INC.	
Hypermedia Systems	
Takahata Precision	
SKTB SKiT	
iMCA-GmbH	
ALCEA	
BeNeXt B.V.	
Identicard Systems Incorporated	
IMC NETWORKS CORP.	
DEY Storage Systems, Inc.	
Guangdong Nufront CSC Co., Ltd	
DIGITAL SYSTEMS INT'L. INC.	
VICOM SYSTEMS, INC.	
Tianjin Techua Technology Co., Ltd.	
Glensound Electronics Ltd	
OHKURA ELECTRIC CO., LTD.	
M2I CORPORATION	
Neturity Technologies Inc.	
Hilscher GmbH	
Intrakey technologies GmbH	
MBS GmbH	
PLANAR LLC	
Spectrum Control, Inc.	
SAMJIN Co., Ltd.	
t-mac Technologies Ltd	
Cornet Technology, Inc.	
mm-lab GmbH	
GUANGDONG TONZE ELECTRIC CO.,LTD	
SHENZHEN JUCHIN TECHNOLOGY CO., LTD	
Aifloo AB	
QPSX COMMUNICATIONS, LTD.	
NETWORK SYSTEMS & TECHNOLOGIES PVT. LTD.	
SCI MANUFACTURING SINGAPORE PTE, LTD.	
Kinetek Sports	
Cortland Research, LLC	
NetBotz, Inc.	
Kummler+Matter AG	
Macat Optics & Electronics Co., Ltd.	
BOAZ Inc.	
Harding Instruments	
Ginzinger electronic systems	
Spazio Italia srl	
SP Corp	
SHANGHAI COMMUNICATION	
GPMS	
SUNGJIN C&T CO.,LTD	
NES Technology Inc.	
Seneca Networks	
TeraMage Technologies Co., Ltd.	
Social Aid Research Co., Ltd.	
MING FORTUNE INDUSTRY CO., LTD	
H-Stream Wireless, Inc.	
NETRONIX	
INTERNATIONAL DATACASTING CORPORATION	
Kedah Electronics Engineering, LLC	
Santachi Video Technology (Shenzhen) Co., Ltd.	
2 Save Energy Ltd	
ZTEC Instruments, Inc.	
Cav. Uff. Giacomo Cimberio S.p.A.	
Japan Direx Corporation	
Wireless Standard Extensions	
Alltec GmbH	
CSK CORPORATION	
Juni Korea Co., Ltd	
SIDSA	
Altierre	
DYNAMIC NETWORK FACTORY, INC.	
Bi2-Vision	
Algolware Corporation	
IEE S.A.	
KWANGSUNG ELECTRONICS KOREA CO.,LTD.	
CARPOINT CO.,LTD	
DATA RESEARCH & APPLICATIONS	
BEIJING CO-CLOUD TECHNOLOGY LTD.	
Validus Technologies	
A-TRUST COMPUTER CORPORATION	
Mapletree Networks	
Contec GmbH	
Beijing Lanchuan Tech. Co., Ltd.	
LEGRAND	
ARDENT TECHNOLOGIES, INC.	
Heimann Sensor GmbH	
ATAN TECHNOLOGY INC.	
INNERINT Co., Ltd.	
ZPT Vigantice	
StorCase Technology, Inc.	
LanReady Technologies Inc.	
Guangzhou Shirui Electronic Co., Ltd	
mirusystems CO.,LTD	
DESAY ELECTRONICS(HUIZHOU)CO.,LTD	
DUALi Inc.	
Alpha Micro	
JOOHONG INFORMATION &	
BeCell Innovations Corp.	
NSGate	
ITO CO., LTD.	
Hong Kong Telecommunications (HKT) Limited	
Inspire Tech	
Talent Communication Networks Inc.	
Steinsvik	
Long Reach Networks Pty Ltd	
corega K.K	
Bitworks, Inc.	
Bluetooth SIG, Inc.	
Sunrich Technology Limited	
Vernier Networks, Inc.	
Pivot3, Inc.	
Ningbo FreeWings Technologies Co.,Ltd	
Certicom Corp	
Phicomm (Shanghai) Co., Ltd.	
H2A Systems, LLC	
Maxian	
LEEDS & NORTHRUP AUSTRALIA PTY LTD	
Ormazabal	
Absolute Acoustics	
GRETACODER Data Systems AG	
Shanghai Guao Electronic Technology Co., Ltd	
Blaupunkt  Embedded Systems GmbH	
INNOVAPHONE AG	
Hon Hai Precision Ind. CO.,Ltd.	
Golden Highway Industry Development Co., Ltd.	
Alpha Data Parallel Systems, Ltd.	
Serial System Ltd.	
HIGHTECH	
Nicolet Neuro	
Benign Technologies Co, Ltd.	
OOO TTV	
Beijing Qxcomm Technology Co., Ltd.	
Artiza Networks Inc	
Imation Corp.	
Sanmina-SCI	
Zultys Technologies	
OPTEX-FA CO.,LTD.	
Techaya LTD	
LEADER ELECTRONICS CORP.	
DBS Lodging Technologies, LLC	
Firich Enterprises CO., LTD.	
CHAHOO Limited	
IDX Company, Ltd.	
WorldAccxx  LLC	
Ontrol A.S.	
Delta Mobile Systems, Inc.	
Cogency Semiconductor, Inc.	
Wapice Ltd.	
ITL, LLC	
Appointech, Inc.	
Boosty	
INTEGRATED MARKETING CO	
Optium Corporation	
AAC ELECTRONICS CORP.	
Tipping Point Technologies, Inc.	
RF Surgical System Inc.	
Vista Control Systems, Corp.	
IQSIM	
IPROAD.,Inc	
NETAS	
DEREK (SHAOGUAN) LIMITED	
Beijing Topsec Network Security Technology Co., Ltd.	
Telegesis	
Quest Retail Technology Pty Ltd	
Stratus Computer (DE), Inc.	
Korins Inc.	
PRISA NETWORKS	
Camco Technologies NV	
Fujian Beifeng Telecom Technology Co., Ltd.	
SoftRadio Co., Ltd.	
Shenzhen Tencent Computer System Co., Ltd.	
MJ Innovations Ltd.	
Binatone Electronics International, Ltd	
Smith Myers Communications Ltd.	
IOWAVE INC.	
Cognitec Systems GmbH	
AD.EL s.r.l.	
Inqnet Systems, Inc.	
QNAP Systems, Inc.	
TECHNO SCOPE CO., LTD.	
Shanghai XiMei Electronic Technology Co. Ltd	
Solitech Inc.	
MKS Instruments	
Ace Axis Limited	
Advanced Simulation Technology inc.	
WIZITDONGDO	
AXELL Corporation	
Indu-Sol GmbH	
Turin Networks, Inc.	
DIGITAL BI0METRICS INC.	
iRex Technologies BV	
MacroSystem Digital Video AG	
Fantum Engineering	
CZ.NIC, z.s.p.o.	
DISTRIBUTED PROCESSING TECHNOLOGY	
Telena Communications, Inc.	
Iridium Satellite LLC	
SVA Networks, Inc.	
OSKAR VIERLING GMBH + CO. KG	
QUINTAR COMPANY	
Beijing Newmine Technology	
SigmaTel, Inc.	
ThermoQuest	
Shanghai WOASiS Telecommunications Ltd., Co.	
OPENMOKO, INC.	
Dipl.-Math. Michael Rauch	
EM Microelectronic	
Amity Systems, Inc.	
OPICOM	
Sehaj Synergy Technologies Private Limited	
Ensemble Designs, Inc.	
MediaCell, Inc.	
Openet information technology(shenzhen) Co., Ltd.	
NSD Corporation	
GIMASI SA	
NDS Surgical Imaging	
UNGERMANN-BASS INC.	
Altera Corporation	
KMW Inc.	
SHEN ZHEN SHI JIN HUA TAI ELECTRONICS CO.,LTD	
Waves Audio LTD	
SPEECH DESIGN GMBH	
Jabil Circuit Penang	
Sistemas de Gestión Energética S.A. de C.V	
AVIO DIGITAL, INC.	
CAPTOR NV/SA	
Shenzhen Hojy Software Co., Ltd.	
HMS Industrial Networks	
SANTERA SYSTEMS, INC.	
PayPal, Inc.	
Riava Networks, Inc.	
Moen	
LABTAM LIMITED	
Powerleader Science and Technology Co. Ltd.	
Lartech telecom LLC	
Zentri Pty Ltd	
ARIES Embedded GmbH	
Amcrest Technologies	
JAPAN RADIO COMPANY	
Infrant Technologies, Inc.	
Continental Automotive Czech Republic s.r.o.	
SYNERGY MICROSYSTEMS	
Logic3 plc	
AEROCOMM, INC.	
SEEQ TECHNOLOGY, INC.	
Novasonics	
Forth Corporation Public Company Limited	
Gigamon Systems LLC	
EMCO Flow Systems	
Realm Systems, Inc.	
Angel Electronics Co., Ltd.	
Davit Solution co.	
MOVEK	
SCAN COIN Industries AB	
THEMIS COMPUTER	
EQUINOX SYSTEMS INC.	
DEICY CORPORATION	
Novomatic AG	
SAGINOMIYA Seisakusho Inc.	
Bally Gaming + Systems	
MINTRON ENTERPRISE CO., LTD.	
Viewtran Technology Limited	
CI Network Corp.	
ABB AS, Division Automation Products	
Institute of Network Technologies	
Alfred Kaercher GmbH &amp; Co KG	
Jabil Circuits India Pvt Ltd,-EHTP unit	
Mediaport USA	
ACUTE COMMUNICATIONS CORP.	
Aztek Networks, Inc.	
PEER NETWORKS, INC.	
Dbii Networks	
R.I.CO. S.r.l.	
SUNNY bell Technology Co., Ltd.	
Meshlinx Wireless Inc.	
Hirata corporation	
Piltofish Networks AB	
e-generis	
CENTER FOR HIGH PERFORMANCE	
Repeatit AB	
Audiocodes USA, Inc	
Starbridge Networks	
Pingood Technology Co., Ltd.	
Korea Electric Power Data Network  (KDN) Co., Ltd	
SF Technology Co.,Ltd	
Vodafone Omnitel B.V.	
Cathexis	
TAINET COMMUNICATION SYSTEM Corp.	
FE GLOBAL HONG KONG LIMITED	
Young Chang Co. Ltd.	
EUREM GmbH	
Orga BV	
Janz - Contadores de Energia, SA	
Burster GmbH & Co KG	
PARALINK NETWORKS, INC.	
SMT GOUPIL	
SIGNAMAX LLC	
Kingjon Digital Technology Co.,Ltd	
PROFALUX	
Nippon Denso Industry Co., Ltd.	
Rayson Technology Co., Ltd.	
DATAINDUSTRIER DIAB AB	
TAEJIN INFOTECH	
ATENIX E.E. s.r.l.	
Sencore	
INTEGRATED INFERENCE MACHINES	
Qingdao Santong Digital Technology Co.Ltd	
Delta Electronics, Inc.	
Shenzhen TONG BO WEI Technology CO.,LTD	
Eazix, Inc.	
Zellweger Analytics, Inc.	
TECHNOVENTURE, INC.	
Spectrum Medical Limited	
RTNET	
TADIRAN COM. LTD.	
Force10 Networks, Inc.	
Shenzhen Torch Equipment Co., Ltd.	
ThinkFlood, Inc.	
Medison Co., Ltd.	
TAG Heuer SA	
PENRIL DATACOMM	
Abicom International	
Peraso Technologies	
Ampt, LLC	
Teltronic S.A.U.	
connectBlue AB	
SIERRA WIRELESS INC.	
NAVIC SYSTEMS, INC.	
Hauppauge Computer Works, Inc.	
GENROCO INTERNATIONAL, INC.	
Guangzhou V-SOLUTION Electronic Technology Co., Ltd.	
unGlue, Inc	
K-NET LTD.	
Further Tech Co., LTD	
GEMFLEX NETWORKS, LTD.	
A. W. Communication Systems Ltd	
Gnodal Ltd	
Real Time Logic	
ADVANCED LOGIC RESEARCH, INC.	
Rigaku Corporation Osaka Plant	
HuRob Co.,Ltd	
Heraeus Electro-Nite International N.V.	
Welgate Co., Ltd.	
8BITDO TECHNOLOGY HK LIMITED	
Digital Systems Corp	
WANDEL AND GOLTERMANN	
Commerciant, LP	
Heinzmann GmbH & CO. KG	
Thai Habel Industrial Co., Ltd.	
Harman Multimedia	
Wuhan Higheasy Electronic Technology Development Co.Ltd	
SCOPE COMMUNICATIONS, INC.	
DISPLAIRE CORPORATION	
RiverDelta Networks	
LogMeIn, Inc.	
Smart Energy Instruments Inc.	
New Level Telecom Co., Ltd.	
Compellent Technologies, Inc.	
FLOWPOINT CORPORATION	
ARTEL COMMUNICATIONS CORP.	
Oracle Corporation	
Lootom Telcovideo Network Wuxi Co Ltd	
REALTEK SEMICONDUCTOR CORP.	
IT Access Co., Ltd.	
A-Kyung Motion, Inc.	
Loopcomm Technology, Inc.	
Zhejiang Xinzailing Technology co., ltd	
Kenwood Corporation	
Changhe Electronics Co., Ltd.	
Mobiwave Pte Ltd	
EQUES Technology Co., Limited	
SAHAB TECHNOLOGY	
DatNet Informatikai Kft.	
Prod-El SpA	
Total Phase	
Bestcare Cloucal Corp.	
Valink Co., Ltd.	
T.O.M TECHNOLOGY INC..	
Shenzhen Runsil Technology Co.,Ltd	
Omnima Limited	
Weldex Corporation	
MEI	
NetEnabled, Inc.	
BT-Links Company Limited	
Altai Technologies Limited	
JAPAN DIGITAL LABORAT'Y CO.LTD	
Duaxes Corporation	
u10 Networks, Inc.	
Flexit Group GmbH	
KTC AB	
Dataline AB	
ASTRO TERRA CORP.	
FreeTek International Co., Ltd.	
COTEAU VERT CO., LTD.	
GuangDong Quick Network Computer CO.,LTD	
samtec automotive electronics & software GmbH	
EXO S.A.	
Artistic Licence Engineering Ltd	
Microlink Corporation	
A.I. ANTITACCHEGGIO ITALIA SRL	
Cummins Inc	
RAIDTEC LTD.	
Ainsworth Game Technology	
Tallac Networks	
Advanced Motion Controls	
DPS, INC.	
Voxtel, Inc.	
Welding Technology Corporation	
Trimax Wireless, Inc.	
Jiangsu Qinheng Co., Ltd.	
SCHRACK Seconet AG	
Alge-Timing GmbH	
Focus Enhancements	
ADLINK TECHNOLOGY, INC.	
Nantong Coship Electronics Co., Ltd	
Corporacion Empresarial Altra SL	
Fleetwood Group Inc.	
LASERMASTER TECHNOLOGIES, INC.	
HUIZHOU MAORONG INTELLIGENT TECHNOLOGY CO.,LTD	
Micropoint Biotechnologies,Inc.	
PEAK-System Technik	
DATASENSOR S.p.A.	
Fujitsu I-Network Systems Limited.	
Shanghai Wind Technologies Co.,Ltd	
Siemens AG Energy Management Division	
Beijing General Research Institute of Mining and Metallurgy	
Virident Systems, Inc.	
Gigabeam Corporation	
fourtec -Fourier Technologies	
Modnnet Co., Ltd	
Enerdyne Technologies, Inc.	
Brainchild Electronic Co., Ltd.	
KAYABA INDUSTRY Co,.Ltd.	
Allied Telesis Labs, Inc.	
Scientific-Atlanta Arcodan A/S	
Siemens Subscriber Networks	
COMPCONTROL B.V.	
FireBrick Limited	
SS Telecoms	
Telephonics Corporation	
Digital Video Networks(Shanghai) CO. LTD.	
Global Target Enterprise Inc	
Samurai Ind. Prods Eletronicos Ltda	
CSI-CONTROL SYSTEMS	
Scantech ID	
ECCS, Inc.	
Actiontec Electronics, Inc	
Mytek	
Cisco Systems, Inc	
Cetis, Inc	
Euclid Laboratories, Inc.	
ROBOTOUS, Inc.	
The IMS Company	
Virtual Electric Inc	
Cambridge Visual Networks Ltd	
PicoLight	
Data Robotics, Incorporated	
IOXOS Technologies S.A.	
Intelligent Steward Co.,Ltd	
ViewSonic Mobile China Limited	
inc.jet, Incorporated	
CyWee Group Ltd	
Assembled Products Corporation	
Xtramus Technologies	
EMH Energiemesstechnik GmbH	
Tixi.Com	
Sony Interactive Entertainment Inc.	
Cambridge Consultants Ltd	
M.C.C.I	
LOOK EASY INTERNATIONAL LIMITED	
Harman Specialty Group	
Colorado Vnet	
GIGA FAST E. LTD.	
Hospira Inc.	
EVRsafe Technologies	
Malvern Instruments Ltd	
INFINITE NETWORKS LTD.	
PHILIPS MULTIMEDIA NETWORK	
Favite Inc.	
Sysnet Telematica srl	
Newag SA	
FloDesign Wind Turbine Corporation	
Gigafin Networks	
Integrated Control Technology Limitied	
Barco Projection Systems NV	
SOFTRONICS USB, INC.	
MVTECH co., Ltd	
Keen High Holding(HK) Ltd.	
Huike Electronics (SHENZHEN) CO., LTD.	
Gtran Inc	
AMTEC spa	
nFore Technology Inc.	
Simac Techniek NV	
Prologix, LLC.	
POWER DRAGON DEVELOPMENT LIMITED	
Eadingcore  Intelligent Technology Co., Ltd.	
2M Electronic A/S	
UbeeAirWalk, Inc.	
Vexata Inc	
Ericsson - North America	
mh acoustics LLC	
TAC Inc.	
HANWANG TECHNOLOGY CO.,LTD	
Inepro BV	
Global Technologies Inc.	
Nexus Technologies	
FUJIAN START COMPUTER EQUIPMENT CO.,LTD	
Amer.com	
Weightech Com. Imp. Exp. Equip. Pesagem Ltda	
Transics	
KASTEN CHASE APPLIED RESEARCH	
JEAN Co. Ltd.	
Ubisense Limited	
Anoto AB	
Ignis Optics, Inc.	
DIBA, INC.	
MITEC, INC.	
Sensoria Corp.	
EMPEG Ltd	
Intelligent Data	
Eventide	
Hangzhou Siyuan Tech. Co., Ltd	
Peek Traffic B.V.	
Topwise 3G Communication Co., Ltd.	
RadioPulse Inc.	
iPOX Technology Co., Ltd.	
Hand Held Products Inc	
ResMed Ltd	
ACKSYS Communications & systems	
Telemotive AG	
Aiware Inc.	
Telldus Technologies AB	
Zed-3	
ANDES TECHNOLOGY CORPORATION	
Stable Imaging Solutions LLC	
Pollin Electronic GmbH	
Ever Sparkle Technologies Ltd	
TADPOLE TECHNOLOGY PLC	
Apricorn	
Siemens Healthcare Diagnostics, Inc	
FutureLogic Inc.	
CMAX Wireless Co., Ltd.	
Danelec Electronics A/S	
FOR-A CO., LTD.	
UNINET Co.,Ltd.	
ARCH METER Corporation	
Universal Talkware Corporation	
GAWELL TECHNOLOGIES CORP.	
BRILLIANTTS CO., LTD	
Bigfoot Networks Inc	
Fastfame Technology Co., Ltd.	
UniData Communication Systems, Inc.	
Moog Protokraft	
Fon Technology	
Wiznet	
Seedek Co., Ltd.	
Mojix Inc.	
Bluewire Technologies LLC	
NL Technologies	
Elim Co	
Masternaut	
Pangolin	
Expand Networks	
Morrow Technologies Corp.	
Erhardt+Leimer GmbH	
ELASTIC REALITY, INC.	
Simm Tronic Limited	
QUICK CONTROLS LTD.	
SHENYANG TONGFANG MULTIMEDIA TECHNOLOGY COMPANY LIMITED	
Aviv Infocom Co, Ltd.	
Data Comm for Business, Inc.	
Shanghai Sango Network Technology Co.,Ltd	
Most Lucky Trading Ltd	
OST (OUEST STANDARD TELEMATIQU	
TM-Research Inc.	
Wi-NEXT, Inc.	
UNIVATION	
GUANGZHOU BOSMA TECHNOLOGY CO.,LTD	
EWA Technologies, Inc.	
AXACORE	
IFOTEC	
Syracuse Research Corporation	
MagicRam, Inc.	
STNet Co., Ltd.	
SECTRA SECURE-TRANSMISSION AB	
Kanematsu Electronics, Ltd.	
Shenzhen C&D Electronics Co.,Ltd	
Visionscape Co,. Ltd.	
Elo Sistemas Eletronicos S.A.	
Goepel Electronic GmbH	
Really Simple Software, Inc	
DANCONTROL Engineering	
Liuhe Intelligence Technology Ltd.	
Mako Networks Ltd	
M-SYSTEM CO., LTD.	
Shenzhen Pulier Tech CO.,Ltd	
ROSE ELECTRONICS	
FRC	
LOGIC CORPORATION	
Ceton Corp	
GM-2 Corporation	
Zhejiang Winsight Technology CO.,LTD	
APT COMMUNICATIONS, INC.	
Dionica R&D Ltd.	
Vectron Systems AG	
NBS Technologies Inc.	
IP Innovations, Inc.	
Lineage Power	
SK Mtek Limited	
Toy's Myth Inc.	
COMPUTADORES MODULARES SA	
Nuark Co., Ltd.	
W&G SPECIAL PRODUCTS	
Utillink	
AVID TECHNOLOGY, INC.	
SAI TECHNOLOGY	
AUTOTELENET CO.,LTD	
BEN-RI ELECTRONICA S.A.	
T&D Corporation	
MITSUBISHI WIRELESS COMMUNICATIONS. INC.	
C-Kur TV Inc.	
Emitech Corp.	
Matrics, Inc.	
Vindicator Technologies	
Nanjing SAC Power Grid Automation Co., Ltd.	
KARDIOS SYSTEMS CORP.	
Ajin Vision Co.,Ltd	
ASM Pacific Technology	
PharmaSmart LLC	
Technicolor	
Noritz Corporation	
Grainmustards, Co,ltd.	
Phoenix Digital	
Aerohive Networks Inc.	
Swaive Corporation	
GENICOM CORPORATION	
Eyedro Green Solutions Inc.	
ISGUS GmbH	
WEM Technology Inc	
Shenzhen Kaixuan Visual Technology Co.,Limited	
Formlabs	
Vcomms Connect Limited	
12Sided Technology, LLC	
QSI Systems Inc.	
kk-electronic a/s	
Sypixx Networks	
COMPUSERVE, INC.	
Stargames Corporation	
INEX TECHNOLOGIES, INC.	
CardioTek B.V.	
Microtime Computer Inc.	
High Grade Controls Corporation	
Ecolab	
C-COR	
eSpace	
Pumatronix Equipamentos Eletronicos Ltda.	
Seohwa Telecom	
Cognio Inc.	
iPAC Technology Co., Ltd.	
Glimmerglass Networks	
UNEX TECHNOLOGY CORPORATION	
Micro Electron Co., Ltd.	
Knapp Logistik Automation GmbH	
DRUST	
Aculab PLC	
WINTECH AUTOMATION CO.,LTD.	
